Timestamp,Age,Hand,Status,Movement,Thumb,Index,Middle,Ring,Pinky,AngleThumb,AngleIndex,AngleMiddle,AngleRing,AnglePinky,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,AbductionAngle,RotationAngle,MovementMagnitude
3199,11,L,Healthy,STEADY,731.0,1104.0,681.0,716.0,890.0,13.5,20.2,10.8,10.4,13.0,-0.839,-0.551,-0.01,4.961,2.067,0.774,-91.0,56.7,-33.3,-0.0,-0.0,0.0
3225,11,L,Healthy,STEADY,733.0,1104.0,681.0,715.0,888.0,14.4,20.2,10.8,10.0,12.1,-0.842,-0.552,-0.012,4.953,1.773,0.303,-91.2,56.7,-33.2,-0.0,-0.0,0.0
3251,11,L,Healthy,STEADY,732.0,1104.0,682.0,715.0,890.0,13.9,20.2,11.2,10.0,13.0,-0.843,-0.552,-0.015,5.005,1.672,0.226,-91.5,56.8,-33.2,-0.0,-0.0,0.0
3277,11,L,Healthy,STEADY,732.0,1104.0,681.0,716.0,887.0,13.9,20.2,10.8,10.4,11.7,-0.845,-0.55,-0.013,4.884,1.554,0.379,-91.4,56.9,-33.1,-0.0,-0.0,0.0
3303,11,L,Healthy,STEADY,732.0,1105.0,680.0,716.0,889.0,13.9,20.7,10.4,10.4,12.5,-0.848,-0.551,-0.019,4.576,2.408,0.386,-92.0,57.0,-33.0,-0.0,-0.0,0.0
3329,11,L,Healthy,STEADY,731.0,1106.0,682.0,717.0,888.0,13.5,21.3,11.2,10.8,12.1,-0.85,-0.552,-0.019,4.419,1.965,0.684,-91.9,57.0,-33.0,-0.0,-0.0,0.0
3355,11,L,Healthy,STEADY,732.0,1104.0,681.0,717.0,890.0,13.9,20.2,10.8,10.8,13.0,-0.849,-0.551,-0.02,4.412,1.454,1.237,-92.1,57.0,-33.0,-0.0,-0.0,0.0
3381,11,L,Healthy,STEADY,731.0,1105.0,680.0,717.0,888.0,13.5,20.7,10.4,10.8,12.1,-0.847,-0.551,-0.019,4.178,1.475,1.624,-92.0,56.9,-33.1,-0.0,-0.0,0.0
3407,11,L,Healthy,STEADY,731.0,1105.0,681.0,716.0,889.0,13.5,20.7,10.8,10.4,12.5,-0.843,-0.55,-0.018,4.042,1.438,1.708,-91.8,56.9,-33.1,-0.0,-0.0,0.0
3433,11,L,Healthy,STEADY,733.0,1105.0,681.0,717.0,887.0,14.4,20.7,10.8,10.8,11.7,-0.841,-0.551,-0.016,3.727,1.579,1.492,-91.7,56.8,-33.2,-0.0,-0.0,0.0
3459,11,L,Healthy,STEADY,732.0,1106.0,683.0,717.0,890.0,13.9,21.3,11.7,10.8,13.0,-0.838,-0.55,-0.014,3.673,1.598,1.436,-91.4,56.7,-33.3,-0.0,-0.0,0.0
3486,11,L,Healthy,STEADY,733.0,1107.0,680.0,717.0,890.0,14.4,21.9,10.4,10.8,13.0,-0.837,-0.549,-0.015,3.593,1.561,1.178,-91.5,56.7,-33.3,-0.0,-0.0,0.0
3512,11,L,Healthy,STEADY,732.0,1105.0,681.0,717.0,886.0,13.9,20.7,10.8,10.8,11.2,-0.837,-0.549,-0.015,3.447,1.23,0.783,-91.5,56.8,-33.2,-0.0,-0.0,0.0
3538,11,L,Healthy,STEADY,732.0,1105.0,681.0,716.0,887.0,13.9,20.7,10.8,10.4,11.7,-0.838,-0.548,-0.013,3.155,1.129,0.396,-91.4,56.8,-33.2,-0.0,-0.0,0.0
3564,11,L,Healthy,STEADY,732.0,1106.0,681.0,716.0,887.0,13.9,21.3,10.8,10.4,11.7,-0.84,-0.55,-0.012,2.942,1.653,0.21,-91.3,56.8,-33.2,-0.0,-0.0,0.0
3590,11,L,Healthy,STEADY,732.0,1105.0,680.0,716.0,889.0,13.9,20.7,10.4,10.4,12.5,-0.843,-0.553,-0.011,3.079,1.446,0.347,-91.2,56.7,-33.3,-0.0,-0.0,0.0
3616,11,L,Healthy,STEADY,731.0,1106.0,681.0,718.0,889.0,13.5,21.3,10.8,11.2,12.5,-0.842,-0.552,-0.014,3.242,1.386,0.458,-91.5,56.7,-33.3,-0.0,-0.0,0.0
3642,11,L,Healthy,STEADY,732.0,1105.0,683.0,717.0,890.0,13.9,20.7,11.7,10.8,13.0,-0.843,-0.554,-0.013,3.737,1.165,0.659,-91.4,56.7,-33.3,-0.0,-0.0,0.0
3668,11,L,Healthy,STEADY,733.0,1105.0,680.0,717.0,887.0,14.4,20.7,10.4,10.8,11.7,-0.842,-0.552,-0.017,3.901,0.688,0.637,-91.7,56.7,-33.3,-0.0,-0.0,0.0
3694,11,L,Healthy,STEADY,730.0,1105.0,680.0,716.0,888.0,13.0,20.7,10.4,10.4,12.1,-0.841,-0.551,-0.017,4.205,0.7,0.687,-91.7,56.8,-33.2,-0.0,-0.0,0.0
3720,11,L,Healthy,STEADY,734.0,1105.0,682.0,718.0,886.0,14.9,20.7,11.2,11.2,11.2,-0.842,-0.549,-0.021,4.077,0.745,0.583,-92.2,56.9,-33.1,-0.0,-0.0,0.0
3746,11,L,Healthy,STEADY,732.0,1104.0,681.0,715.0,889.0,13.9,20.2,10.8,10.0,12.5,-0.843,-0.55,-0.018,3.881,0.525,0.641,-91.9,56.9,-33.1,-0.0,-0.0,0.0
3772,11,L,Healthy,STEADY,733.0,1106.0,681.0,717.0,889.0,14.4,21.3,10.8,10.8,12.5,-0.842,-0.549,-0.019,3.458,0.689,0.76,-92.0,56.9,-33.1,-0.0,-0.0,0.0
3799,11,L,Healthy,STEADY,732.0,1105.0,681.0,716.0,887.0,13.9,20.7,10.8,10.4,11.7,-0.841,-0.549,-0.019,3.071,0.713,0.812,-91.9,56.8,-33.1,-0.0,-0.0,0.0
3825,11,L,Healthy,STEADY,733.0,1105.0,680.0,717.0,889.0,14.4,20.7,10.4,10.8,12.5,-0.841,-0.549,-0.014,2.643,0.569,0.708,-91.5,56.8,-33.2,-0.0,-0.0,0.0
3851,11,L,Healthy,STEADY,732.0,1105.0,683.0,716.0,887.0,13.9,20.7,11.7,10.4,11.7,-0.839,-0.548,-0.016,2.664,1.156,0.658,-91.7,56.9,-33.1,-0.0,-0.0,0.0
3877,11,L,Healthy,STEADY,732.0,1106.0,681.0,717.0,889.0,13.9,21.3,10.8,10.8,12.5,-0.841,-0.549,-0.013,2.612,0.351,0.441,-91.4,56.8,-33.2,-0.0,-0.0,0.0
3903,11,L,Healthy,STEADY,732.0,1104.0,682.0,717.0,889.0,13.9,20.2,11.2,10.8,12.5,-0.839,-0.549,-0.015,2.647,0.804,0.336,-91.6,56.8,-33.2,-0.0,-0.0,0.0
3929,11,L,Healthy,STEADY,731.0,1104.0,680.0,716.0,888.0,13.5,20.2,10.4,10.4,12.1,-0.841,-0.551,-0.011,2.654,0.369,0.308,-91.2,56.7,-33.2,-0.0,-0.0,0.0
3955,11,L,Healthy,STEADY,733.0,1106.0,681.0,718.0,889.0,14.4,21.3,10.8,11.2,12.5,-0.841,-0.552,-0.011,2.593,0.512,0.413,-91.2,56.7,-33.3,-0.0,-0.0,0.0
3981,11,L,Healthy,STEADY,731.0,1106.0,681.0,716.0,889.0,13.5,21.3,10.8,10.4,12.5,-0.842,-0.552,-0.012,2.592,0.463,0.561,-91.2,56.7,-33.3,-0.0,-0.0,0.0
4007,11,L,Healthy,STEADY,733.0,1106.0,682.0,717.0,890.0,14.4,21.3,11.2,10.8,13.0,-0.84,-0.552,-0.014,2.71,0.698,0.591,-91.5,56.7,-33.3,-0.0,-0.0,0.0
4033,11,L,Healthy,STEADY,731.0,1106.0,679.0,717.0,886.0,13.5,21.3,10.0,10.8,11.2,-0.84,-0.552,-0.014,2.802,0.562,0.677,-91.4,56.7,-33.3,-0.0,-0.0,0.0
4059,11,L,Healthy,STEADY,731.0,1106.0,682.0,717.0,888.0,13.5,21.3,11.2,10.8,12.1,-0.842,-0.551,-0.012,2.796,0.717,0.621,-91.2,56.8,-33.2,-0.0,-0.0,0.0
4085,11,L,Healthy,STEADY,733.0,1107.0,680.0,718.0,887.0,14.4,21.9,10.4,11.2,11.7,-0.844,-0.552,-0.012,2.898,0.853,0.795,-91.3,56.8,-33.2,-0.0,-0.0,0.0
4112,11,L,Healthy,STEADY,732.0,1107.0,682.0,716.0,890.0,13.9,21.9,11.2,10.4,13.0,-0.843,-0.552,-0.013,3.178,0.803,1.091,-91.3,56.8,-33.2,-0.0,-0.0,0.0
4138,11,L,Healthy,STEADY,733.0,1106.0,681.0,717.0,890.0,14.4,21.3,10.8,10.8,13.0,-0.842,-0.552,-0.015,3.133,0.9,1.095,-91.5,56.7,-33.2,-0.0,-0.0,0.0
4164,11,L,Healthy,STEADY,733.0,1106.0,682.0,717.0,890.0,14.4,21.3,11.2,10.8,13.0,-0.84,-0.551,-0.018,3.013,1.155,1.093,-91.9,56.7,-33.3,-0.0,-0.0,0.0
4190,11,L,Healthy,STEADY,733.0,1105.0,681.0,717.0,889.0,14.4,20.7,10.8,10.8,12.5,-0.84,-0.55,-0.017,2.96,0.845,1.108,-91.8,56.8,-33.2,-0.0,-0.0,0.0
4216,11,L,Healthy,STEADY,733.0,1107.0,681.0,716.0,891.0,14.4,21.9,10.8,10.4,13.5,-0.838,-0.55,-0.017,2.648,1.056,1.131,-91.8,56.7,-33.3,-0.0,-0.0,0.0
4242,11,L,Healthy,STEADY,732.0,1105.0,681.0,717.0,891.0,13.9,20.7,10.8,10.8,13.5,-0.837,-0.55,-0.015,2.491,1.152,1.102,-91.6,56.7,-33.3,-0.0,-0.0,0.0
4268,11,L,Healthy,STEADY,732.0,1106.0,681.0,716.0,890.0,13.9,21.3,10.8,10.4,13.0,-0.836,-0.551,-0.008,2.654,0.685,0.945,-90.8,56.6,-33.4,-0.0,-0.0,0.0
4294,11,L,Healthy,STEADY,731.0,1106.0,681.0,717.0,887.0,13.5,21.3,10.8,10.8,11.7,-0.838,-0.552,-0.01,3.046,1.317,0.862,-91.0,56.6,-33.4,-0.0,-0.0,0.0
4320,11,L,Healthy,STEADY,732.0,1106.0,682.0,716.0,888.0,13.9,21.3,11.2,10.4,12.1,-0.839,-0.554,-0.011,3.219,1.126,0.837,-91.1,56.6,-33.4,-0.0,-0.0,0.0
4346,11,L,Healthy,STEADY,732.0,1105.0,681.0,716.0,890.0,13.9,20.7,10.8,10.4,13.0,-0.84,-0.554,-0.012,3.291,1.085,0.864,-91.3,56.6,-33.4,-0.0,-0.0,0.0
4372,11,L,Healthy,STEADY,731.0,1105.0,680.0,717.0,890.0,13.5,20.7,10.4,10.8,13.0,-0.841,-0.553,-0.014,3.277,1.17,0.888,-91.5,56.6,-33.4,-0.0,-0.0,0.0
4398,11,L,Healthy,STEADY,732.0,1106.0,681.0,717.0,891.0,13.9,21.3,10.8,10.8,13.5,-0.842,-0.553,-0.016,3.216,1.381,0.811,-91.7,56.7,-33.3,-0.0,-0.0,0.0
4425,11,L,Healthy,STEADY,732.0,1106.0,684.0,716.0,886.0,13.9,21.3,12.1,10.4,11.2,-0.844,-0.552,-0.018,3.27,1.343,0.673,-91.8,56.8,-33.2,-0.0,-0.0,0.0
4451,11,L,Healthy,STEADY,733.0,1105.0,681.0,716.0,886.0,14.4,20.7,10.8,10.4,11.2,-0.845,-0.553,-0.017,3.434,1.016,1.018,-91.8,56.8,-33.2,-0.0,-0.0,0.0
4477,11,L,Healthy,STEADY,732.0,1105.0,682.0,717.0,893.0,13.9,20.7,11.2,10.8,14.4,-0.84,-0.551,-0.02,3.322,1.256,1.448,-92.0,56.7,-33.2,-0.0,-0.0,0.0
4503,11,L,Healthy,STEADY,732.0,1106.0,682.0,716.0,889.0,13.9,21.3,11.2,10.4,12.5,-0.838,-0.55,-0.021,3.108,1.273,1.349,-92.2,56.7,-33.3,-0.0,-0.0,0.0
4529,11,L,Healthy,STEADY,732.0,1107.0,682.0,716.0,887.0,13.9,21.9,11.2,10.4,11.7,-0.839,-0.549,-0.021,2.691,1.023,1.162,-92.2,56.7,-33.2,-0.0,-0.0,0.0
4555,11,L,Healthy,STEADY,734.0,1107.0,680.0,716.0,885.0,14.9,21.9,10.4,10.4,10.8,-0.839,-0.548,-0.02,2.395,1.231,0.989,-92.1,56.8,-33.2,-0.0,-0.0,0.0
4581,11,L,Healthy,STEADY,732.0,1106.0,681.0,716.0,889.0,13.9,21.3,10.8,10.4,12.5,-0.839,-0.549,-0.018,2.397,0.775,0.889,-91.8,56.8,-33.2,-0.0,-0.0,0.0
4607,11,L,Healthy,STEADY,734.0,1106.0,679.0,715.0,889.0,14.9,21.3,10.0,10.0,12.5,-0.838,-0.55,-0.018,2.316,0.904,0.85,-91.9,56.7,-33.2,-0.0,-0.0,0.0
4633,11,L,Healthy,STEADY,733.0,1104.0,682.0,717.0,894.0,14.4,20.2,11.2,10.8,14.9,-0.839,-0.551,-0.018,2.293,1.227,0.837,-91.8,56.7,-33.3,-0.0,-0.0,0.0
4659,11,L,Healthy,STEADY,732.0,1106.0,681.0,717.0,892.0,13.9,21.3,10.8,10.8,13.9,-0.839,-0.553,-0.018,2.292,0.858,0.884,-91.8,56.6,-33.4,-0.0,-0.0,0.0
4685,11,L,Healthy,STEADY,735.0,1106.0,681.0,715.0,891.0,15.4,21.3,10.8,10.0,13.5,-0.838,-0.552,-0.019,2.49,1.1,0.931,-91.9,56.6,-33.3,-0.0,-0.0,0.0
4711,11,L,Healthy,STEADY,731.0,1106.0,682.0,717.0,887.0,13.5,21.3,11.2,10.8,11.7,-0.839,-0.551,-0.017,2.633,0.673,0.824,-91.8,56.7,-33.3,-0.0,-0.0,0.0
4738,11,L,Healthy,STEADY,732.0,1105.0,681.0,716.0,886.0,13.9,20.7,10.8,10.4,11.2,-0.839,-0.55,-0.018,2.765,0.596,0.715,-91.9,56.7,-33.2,-0.0,-0.0,0.0
4764,11,L,Healthy,STEADY,732.0,1106.0,682.0,717.0,887.0,13.9,21.3,11.2,10.8,11.7,-0.838,-0.549,-0.019,2.688,0.633,0.581,-92.0,56.8,-33.2,-0.0,-0.0,0.0
4790,11,L,Healthy,STEADY,732.0,1105.0,682.0,716.0,883.0,13.9,20.7,11.2,10.4,10.0,-0.838,-0.55,-0.019,2.621,0.854,0.565,-92.0,56.7,-33.2,-0.0,-0.0,0.0
4816,11,L,Healthy,STEADY,732.0,1105.0,681.0,716.0,887.0,13.9,20.7,10.8,10.4,11.7,-0.838,-0.55,-0.018,2.461,0.575,0.613,-91.9,56.7,-33.3,-0.0,-0.0,0.0
4842,11,L,Healthy,STEADY,732.0,1105.0,682.0,714.0,888.0,13.9,20.7,11.2,9.6,12.1,-0.839,-0.551,-0.018,2.389,0.802,0.802,-91.9,56.7,-33.3,-0.0,-0.0,0.0
4868,11,L,Healthy,STEADY,733.0,1107.0,683.0,718.0,886.0,14.4,21.9,11.7,11.2,11.2,-0.837,-0.55,-0.016,2.398,0.515,0.774,-91.7,56.7,-33.3,-0.0,-0.0,0.0
4894,11,L,Healthy,STEADY,732.0,1106.0,681.0,717.0,890.0,13.9,21.3,10.8,10.8,13.0,-0.837,-0.551,-0.017,2.658,0.838,0.642,-91.7,56.6,-33.3,-0.0,-0.0,0.0
4920,11,L,Healthy,STEADY,733.0,1106.0,681.0,717.0,886.0,14.4,21.3,10.8,10.8,11.2,-0.837,-0.551,-0.015,3.039,0.551,0.682,-91.5,56.6,-33.4,-0.0,-0.0,0.0
4946,11,L,Healthy,STEADY,732.0,1106.0,683.0,716.0,888.0,13.9,21.3,11.7,10.4,12.1,-0.838,-0.552,-0.017,3.182,0.772,0.622,-91.8,56.6,-33.3,-0.0,-0.0,0.0
4972,11,L,Healthy,STEADY,731.0,1106.0,681.0,717.0,887.0,13.5,21.3,10.8,10.8,11.7,-0.841,-0.552,-0.018,3.549,0.806,0.827,-91.8,56.7,-33.3,-0.0,-0.0,0.0
4998,11,L,Healthy,STEADY,732.0,1106.0,681.0,716.0,886.0,13.9,21.3,10.8,10.4,11.2,-0.841,-0.552,-0.019,3.462,0.931,0.981,-92.0,56.7,-33.3,-0.0,-0.0,0.0
5024,11,L,Healthy,STEADY,732.0,1109.0,682.0,717.0,889.0,13.9,23.1,11.2,10.8,12.5,-0.841,-0.55,-0.022,3.286,1.115,1.14,-92.3,56.8,-33.2,-0.0,-0.0,0.0
5051,11,L,Healthy,STEADY,733.0,1106.0,682.0,717.0,886.0,14.4,21.3,11.2,10.8,11.2,-0.84,-0.55,-0.022,2.983,0.88,1.16,-92.3,56.8,-33.2,-0.0,-0.0,0.0
5077,11,L,Healthy,STEADY,736.0,1106.0,682.0,717.0,885.0,15.9,21.3,11.2,10.8,10.8,-0.837,-0.55,-0.021,2.713,0.965,1.119,-92.2,56.7,-33.3,-0.0,-0.0,0.0
5103,11,L,Healthy,STEADY,732.0,1105.0,683.0,715.0,886.0,13.9,20.7,11.7,10.0,11.2,-0.835,-0.549,-0.022,2.589,1.346,1.031,-92.3,56.7,-33.3,-0.0,-0.0,0.0
5129,11,L,Healthy,STEADY,733.0,1106.0,683.0,717.0,885.0,14.4,21.3,11.7,10.8,10.8,-0.836,-0.55,-0.02,2.23,1.29,0.831,-92.1,56.7,-33.3,-0.0,-0.0,0.0
5155,11,L,Healthy,STEADY,733.0,1106.0,682.0,717.0,885.0,14.4,21.3,11.2,10.8,10.8,-0.838,-0.551,-0.02,2.022,1.55,0.831,-92.1,56.7,-33.3,-0.0,-0.0,0.0
5181,11,L,Healthy,STEADY,733.0,1106.0,680.0,716.0,888.0,14.4,21.3,10.4,10.4,12.1,-0.839,-0.553,-0.02,1.999,1.477,0.904,-92.1,56.6,-33.4,-0.0,-0.0,0.0
5207,11,L,Healthy,STEADY,734.0,1107.0,681.0,717.0,887.0,14.9,21.9,10.8,10.8,11.7,-0.839,-0.553,-0.018,2.111,1.213,1.079,-91.8,56.6,-33.4,-0.0,-0.0,0.0
5233,11,L,Healthy,STEADY,733.0,1106.0,680.0,716.0,886.0,14.4,21.3,10.4,10.4,11.2,-0.839,-0.552,-0.016,2.115,1.161,1.149,-91.6,56.6,-33.3,-0.0,-0.0,0.0
5259,11,L,Healthy,STEADY,732.0,1107.0,680.0,717.0,888.0,13.9,21.9,10.4,10.8,12.1,-0.839,-0.551,-0.018,2.454,1.651,1.064,-91.8,56.7,-33.3,-0.0,-0.0,0.0
5285,11,L,Healthy,STEADY,733.0,1106.0,682.0,717.0,890.0,14.4,21.3,11.2,10.8,13.0,-0.841,-0.549,-0.016,2.625,1.255,1.006,-91.6,56.9,-33.1,-0.0,-0.0,0.0
5311,11,L,Healthy,STEADY,731.0,1106.0,682.0,717.0,888.0,13.5,21.3,11.2,10.8,12.1,-0.839,-0.55,-0.012,2.931,1.795,0.994,-91.2,56.8,-33.2,-0.0,-0.0,0.0
5337,11,L,Healthy,STEADY,732.0,1107.0,680.0,716.0,888.0,13.9,21.9,10.4,10.4,12.1,-0.839,-0.55,-0.01,3.339,2.145,1.122,-91.0,56.7,-33.3,-0.0,-0.0,0.0
5364,11,L,Healthy,STEADY,731.0,1106.0,681.0,719.0,889.0,13.5,21.3,10.8,11.7,12.5,-0.838,-0.551,-0.014,3.666,2.131,1.161,-91.4,56.6,-33.3,-0.0,-0.0,0.0
5390,11,L,Healthy,STEADY,733.0,1105.0,682.0,716.0,888.0,14.4,20.7,11.2,10.4,12.1,-0.838,-0.551,-0.014,3.702,1.532,1.093,-91.5,56.6,-33.3,-0.0,-0.0,0.0
5416,11,L,Healthy,STEADY,731.0,1106.0,681.0,714.0,891.0,13.5,21.3,10.8,9.6,13.5,-0.837,-0.554,-0.016,3.593,1.088,1.011,-91.6,56.5,-33.5,-0.0,-0.0,0.0
5442,11,L,Healthy,STEADY,732.0,1105.0,685.0,716.0,889.0,13.9,20.7,12.5,10.4,12.5,-0.838,-0.554,-0.019,3.356,1.297,0.864,-92.0,56.5,-33.5,-0.0,-0.0,0.0
5468,11,L,Healthy,STEADY,732.0,1105.0,682.0,716.0,891.0,13.9,20.7,11.2,10.4,13.5,-0.839,-0.554,-0.018,3.299,0.99,0.778,-91.9,56.5,-33.4,-0.0,-0.0,0.0
5494,11,L,Healthy,STEADY,733.0,1107.0,682.0,716.0,888.0,14.4,21.9,11.2,10.4,12.1,-0.839,-0.554,-0.019,3.086,0.703,0.661,-92.0,56.5,-33.5,-0.0,-0.0,0.0
5520,11,L,Healthy,STEADY,733.0,1106.0,683.0,719.0,889.0,14.4,21.3,11.7,11.7,12.5,-0.839,-0.555,-0.021,3.045,0.816,0.645,-92.1,56.5,-33.5,-0.0,-0.0,0.0
5546,11,L,Healthy,STEADY,733.0,1106.0,682.0,717.0,884.0,14.4,21.3,11.2,10.8,10.4,-0.84,-0.555,-0.021,3.021,0.587,0.82,-92.1,56.5,-33.5,-0.0,-0.0,0.0
5572,11,L,Healthy,STEADY,732.0,1105.0,681.0,715.0,890.0,13.9,20.7,10.8,10.0,13.0,-0.838,-0.555,-0.018,2.984,0.775,1.149,-91.9,56.5,-33.5,-0.0,-0.0,0.0
5598,11,L,Healthy,STEADY,733.0,1105.0,682.0,718.0,887.0,14.4,20.7,11.2,11.2,11.7,-0.837,-0.554,-0.018,2.818,0.738,1.264,-91.8,56.5,-33.5,-0.0,-0.0,0.0
5624,11,L,Healthy,STEADY,733.0,1105.0,679.0,717.0,888.0,14.4,20.7,10.0,10.8,12.1,-0.835,-0.553,-0.016,2.77,0.851,1.069,-91.6,56.5,-33.5,-0.0,-0.0,0.0
5650,11,L,Healthy,STEADY,731.0,1104.0,682.0,716.0,889.0,13.5,20.2,11.2,10.4,12.5,-0.834,-0.552,-0.018,3.131,0.85,0.723,-91.8,56.5,-33.5,-0.0,-0.0,0.0
5677,11,L,Healthy,STEADY,732.0,1106.0,682.0,715.0,889.0,13.9,21.3,11.2,10.0,12.5,-0.834,-0.551,-0.018,3.309,0.505,0.261,-91.9,56.5,-33.4,-0.0,-0.0,0.0
5703,11,L,Healthy,STEADY,732.0,1106.0,682.0,717.0,892.0,13.9,21.3,11.2,10.8,13.9,-0.835,-0.551,-0.018,3.341,0.364,-0.332,-91.9,56.6,-33.4,-0.0,-0.0,0.0
5729,11,L,Healthy,STEADY,732.0,1106.0,681.0,715.0,890.0,13.9,21.3,10.8,10.0,13.0,-0.839,-0.554,-0.019,3.318,0.174,-0.627,-92.0,56.6,-33.4,-0.0,-0.0,0.0
5755,11,L,Healthy,STEADY,732.0,1105.0,679.0,717.0,889.0,13.9,20.7,10.0,10.8,12.5,-0.842,-0.555,-0.02,3.223,0.565,-0.282,-92.1,56.6,-33.4,-0.0,-0.0,0.0
5781,11,L,Healthy,STEADY,733.0,1105.0,683.0,716.0,887.0,14.4,20.7,11.7,10.4,11.7,-0.842,-0.555,-0.018,2.978,0.528,-0.01,-91.9,56.6,-33.4,-0.0,-0.0,0.0
5807,11,L,Healthy,STEADY,734.0,1107.0,682.0,715.0,891.0,14.9,21.9,11.2,10.0,13.5,-0.84,-0.555,-0.019,3.01,0.931,0.056,-91.9,56.5,-33.5,-0.0,-0.0,0.0
5833,11,L,Healthy,STEADY,733.0,1106.0,681.0,717.0,890.0,14.4,21.3,10.8,10.8,13.0,-0.841,-0.556,-0.022,3.139,1.146,0.043,-92.2,56.5,-33.5,-0.0,-0.0,0.0
5859,11,L,Healthy,STEADY,734.0,1106.0,681.0,717.0,889.0,14.9,21.3,10.8,10.8,12.5,-0.84,-0.553,-0.025,3.087,1.178,0.436,-92.6,56.6,-33.4,-0.0,-0.0,0.0
5885,11,L,Healthy,STEADY,734.0,1105.0,682.0,717.0,890.0,14.9,20.7,11.2,10.8,13.0,-0.838,-0.552,-0.024,2.775,1.121,0.605,-92.5,56.6,-33.3,-0.0,-0.0,0.0
5911,11,L,Healthy,STEADY,733.0,1105.0,682.0,716.0,887.0,14.4,20.7,11.2,10.4,11.7,-0.838,-0.551,-0.025,2.615,1.25,0.521,-92.6,56.6,-33.3,-0.0,-0.0,0.0
5937,11,L,Healthy,STEADY,730.0,1106.0,682.0,716.0,888.0,13.0,21.3,11.2,10.4,12.1,-0.836,-0.55,-0.026,2.569,0.888,0.334,-92.7,56.6,-33.3,-0.0,-0.0,0.0
5963,11,L,Healthy,STEADY,733.0,1106.0,685.0,717.0,889.0,14.4,21.3,12.5,10.8,12.5,-0.836,-0.55,-0.023,2.456,0.993,0.161,-92.4,56.6,-33.3,-0.0,-0.0,0.0
5990,11,L,Healthy,STEADY,733.0,1105.0,683.0,716.0,888.0,14.4,20.7,11.7,10.4,12.1,-0.838,-0.551,-0.022,2.535,0.956,0.115,-92.3,56.6,-33.3,-0.0,-0.0,0.0
6016,11,L,Healthy,STEADY,733.0,1106.0,682.0,718.0,889.0,14.4,21.3,11.2,11.2,12.5,-0.84,-0.552,-0.023,2.654,0.936,0.217,-92.4,56.7,-33.3,-0.0,-0.0,0.0
6042,11,L,Healthy,STEADY,732.0,1105.0,683.0,716.0,890.0,13.9,20.7,11.7,10.4,13.0,-0.841,-0.551,-0.024,2.871,0.708,0.302,-92.5,56.7,-33.3,-0.0,-0.0,0.0
6068,11,L,Healthy,STEADY,734.0,1105.0,683.0,718.0,889.0,14.9,20.7,11.7,11.2,12.5,-0.838,-0.55,-0.024,2.833,0.729,0.373,-92.5,56.7,-33.3,-0.0,-0.0,0.0
6094,11,L,Healthy,STEADY,733.0,1103.0,681.0,718.0,887.0,14.4,19.6,10.8,11.2,11.7,-0.839,-0.551,-0.022,2.904,0.854,0.492,-92.3,56.7,-33.3,-0.0,-0.0,0.0
6120,11,L,Healthy,STEADY,732.0,1106.0,681.0,717.0,889.0,13.9,21.3,10.8,10.8,12.5,-0.838,-0.551,-0.024,2.901,0.846,0.517,-92.5,56.7,-33.3,-0.0,-0.0,0.0
6146,11,L,Healthy,STEADY,733.0,1106.0,684.0,718.0,891.0,14.4,21.3,12.1,11.2,13.5,-0.839,-0.55,-0.025,2.777,1.106,0.406,-92.6,56.7,-33.3,-0.0,-0.0,0.0
6172,11,L,Healthy,STEADY,734.0,1106.0,682.0,717.0,891.0,14.9,21.3,11.2,10.8,13.5,-0.838,-0.549,-0.026,2.823,1.067,0.301,-92.7,56.7,-33.2,-0.0,-0.0,0.0
6198,11,L,Healthy,STEADY,733.0,1106.0,682.0,716.0,889.0,14.4,21.3,11.2,10.4,12.5,-0.839,-0.548,-0.026,2.677,0.959,0.16,-92.7,56.8,-33.2,-0.0,-0.0,0.0
6224,11,L,Healthy,STEADY,733.0,1107.0,681.0,718.0,890.0,14.4,21.9,10.8,11.2,13.0,-0.84,-0.549,-0.026,2.462,0.771,0.131,-92.7,56.8,-33.2,-0.0,-0.0,0.0
6250,11,L,Healthy,STEADY,734.0,1106.0,683.0,716.0,889.0,14.9,21.3,11.7,10.4,12.5,-0.84,-0.548,-0.027,2.536,0.49,0.109,-92.9,56.8,-33.1,-0.0,-0.0,0.0
6276,11,L,Healthy,STEADY,731.0,1106.0,682.0,717.0,887.0,13.5,21.3,11.2,10.8,11.7,-0.84,-0.548,-0.028,2.501,0.331,0.046,-92.9,56.9,-33.1,-0.0,-0.0,0.0
6303,11,L,Healthy,STEADY,733.0,1107.0,682.0,717.0,889.0,14.4,21.9,11.2,10.8,12.5,-0.84,-0.549,-0.024,2.6,0.183,0.099,-92.5,56.8,-33.2,-0.0,-0.0,0.0
6329,11,L,Healthy,STEADY,733.0,1105.0,682.0,716.0,889.0,14.4,20.7,11.2,10.4,12.5,-0.84,-0.55,-0.025,2.574,0.711,0.156,-92.6,56.8,-33.2,-0.0,-0.0,0.0
6355,11,L,Healthy,STEADY,732.0,1107.0,682.0,718.0,889.0,13.9,21.9,11.2,11.2,12.5,-0.841,-0.551,-0.024,2.705,0.45,0.132,-92.5,56.8,-33.2,-0.0,-0.0,0.0
